Server Name,Signature Algorithm,Delay,Lat,Lon,Speed (kph),Distance (m)
Georges Home,Dilithium5,21.637,45.317113333,-75.756911667,8.097,165.462
Georges Home,Dilithium5,105.19,45.317111667,-75.756893333,2.887,166.489
Georges Home,Dilithium5,36.081,45.316603333,-75.758113333,8.488,187.929
Georges Home,Dilithium5,34.851,45.315446667,-75.75757,3.287,320.176
Georges Home,Dilithium5,128.594,45.317555,-75.757721667,3.143,90.165
Georges Home,Dilithium5,40.511,45.316603333,-75.758113333,8.414,187.929
Georges Home,Dilithium5,108.36,45.316081667,-75.757291667,2.907,255.868
Georges Home,Dilithium5,30.461,45.3173,-75.757831667,3.066,114.072
Georges Home,Dilithium5,117.709,45.31791,-75.757568333,3.056,65.24
Georges Home,Dilithium5,51.325,45.315735,-75.758451667,3.849,285.006
Georges Home,Dilithium5,106.774,45.316753333,-75.758048333,3.082,171.544
Georges Home,Dilithium5,156.504,45.315776667,-75.757423333,2.925,286.214
Georges Home,Dilithium5,25.26,45.315733333,-75.75846,8.056,285.237
Georges Home,Dilithium5,40.937,45.318045,-75.757456667,3.21,64.385
Georges Home,Dilithium5,25.777,45.316971667,-75.756968333,8.056,175.721
Georges Home,Dilithium5,153.528,45.315448333,-75.758535,2.67,317.272
Georges Home,Dilithium5,29.441,45.317941667,-75.756815,2.876,115.309
Georges Home,Dilithium5,33.967,45.316773333,-75.75703,3.035,192.169
Georges Home,Dilithium5,115.493,45.316088333,-75.758305,2.588,245.188
Georges Home,Dilithium5,31.734,45.316746667,-75.757038333,3.066,194.473
Georges Home,Dilithium5,39.962,45.317685,-75.756686667,12.198,136.468
Georges Home,Dilithium5,24.917,45.31739,-75.756796667,7.95,148.863
Georges Home,Dilithium5,28.817,45.317966667,-75.757536667,0.005,63.333
Georges Home,Dilithium5,39.638,45.317353333,-75.756806667,13.736,151.073
Georges Home,Dilithium5,34.279,45.31539,-75.757598333,3.189,326.072
Georges Home,Dilithium5,137.99,45.317991667,-75.757495,0.68,64.551
Georges Home,Dilithium5,106.437,45.316081667,-75.757291667,2.907,255.868
Georges Home,Dilithium5,36.573,45.317785,-75.756666667,10.967,132.736
Georges Home,Dilithium5,42.464,45.316881667,-75.75702,14.508,182.074
Georges Home,Dilithium5,120.587,45.3162,-75.758265,2.532,232.693
Georges Home,Dilithium5,28.845,45.316065,-75.758313333,3.323,247.802
Georges Home,Dilithium5,44.937,45.317628333,-75.757696667,2.963,83.721
Georges Home,Dilithium5,37.391,45.316061667,-75.75734,8.626,256.985
Georges Home,Dilithium5,28.599,45.317456667,-75.756776667,7.933,145.172
Georges Home,Dilithium5,115.362,45.316003333,-75.75733,3.457,263.449
Georges Home,Dilithium5,108.308,45.317968333,-75.75753,1.672,63.657
Georges Home,Dilithium5,32.732,45.316348333,-75.757203333,3.457,229.807
Georges Home,Dilithium5,22.842,45.31583,-75.757428333,9.111,280.34
Georges Home,Dilithium5,112.153,45.3164,-75.758186667,2.674,210.41
Georges Home,Dilithium5,51.878,45.317935,-75.756726667,2.35,122.088
Georges Home,Dilithium5,112.719,45.316971667,-75.75694,3.277,176.95
Georges Home,Dilithium5,27.522,45.317575,-75.757715,3.035,88.37
Georges Home,Dilithium5,28.657,45.3173,-75.757831667,3.164,114.072
Georges Home,Dilithium5,47.45,45.315615,-75.75751,12.66,302.509
Georges Home,Dilithium5,32.917,45.317966667,-75.757555,0.0,62.16
Georges Home,Dilithium5,39.516,45.316766667,-75.758041667,3.457,170.103
Georges Home,Dilithium5,36.867,45.318048333,-75.757415,3.533,67.201
Georges Home,Dilithium5,31.521,45.315313333,-75.758316667,6.971,331.307
Georges Home,Dilithium5,39.181,45.317703333,-75.75766,7.735,77.984
Georges Home,Dilithium5,27.459,45.31523,-75.757728333,2.629,342.43
Georges Home,Dilithium5,34.383,45.316856667,-75.758006667,3.524,160.362
Georges Home,Dilithium5,27.718,45.316036667,-75.758326667,3.318,250.989
Georges Home,Dilithium5,76.132,45.315233333,-75.757965,9.929,340.562
Georges Home,Dilithium5,136.737,45.316368333,-75.757231667,15.5,226.965
Georges Home,Dilithium5,31.653,45.318058333,-75.757386667,2.727,68.808
Georges Home,Dilithium5,37.269,45.316493333,-75.757163333,7.922,215.879
Georges Home,Dilithium5,44.23,45.315478333,-75.758513333,12.064,313.812
Georges Home,Dilithium5,35.45,45.31768,-75.757676667,3.425,79.495
Georges Home,Dilithium5,41.573,45.317918333,-75.757583333,2.732,63.744
Georges Home,Dilithium5,105.185,45.318006667,-75.757491667,0.792,63.928
Georges Home,Dilithium5,162.031,45.317988333,-75.757503333,0.0,64.189
Georges Home,Dilithium5,45.495,45.31744,-75.756775,3.318,146.465
Georges Home,Dilithium5,34.388,45.315908333,-75.757396667,9.053,272.408
Georges Home,Dilithium5,113.105,45.315868333,-75.758395,2.709,269.936
Georges Home,Dilithium5,24.876,45.317578333,-75.757721667,13.473,87.812
Georges Home,Dilithium5,33.361,45.316593333,-75.758113333,3.303,189.039
Georges Home,Dilithium5,22.52,45.315981667,-75.75835,3.339,257.174
Georges Home,Dilithium5,45.629,45.316458333,-75.757176667,7.969,219.103
Georges Home,Dilithium5,110.44,45.317675,-75.75667,2.876,138.154
Georges Home,Dilithium5,25.774,45.317243333,-75.75686,13.499,156.944
Georges Home,Dilithium5,44.99,45.317643333,-75.757696667,8.52,82.254
Georges Home,Dilithium5,34.58,45.317978333,-75.756961667,3.128,103.109
Georges Home,Dilithium5,34.807,45.316493333,-75.757163333,7.913,215.879
Georges Home,Dilithium5,33.299,45.31568,-75.758465,12.118,291.177
Georges Home,Dilithium5,111.564,45.31643,-75.757153333,2.532,222.704
Georges Home,Dilithium5,39.693,45.316746667,-75.757038333,3.236,194.473
Georges Home,Dilithium5,29.222,45.31651,-75.758141667,3.292,198.233
Georges Home,Dilithium5,167.258,45.318001667,-75.75708,3.35,93.504
Georges Home,Dilithium5,27.492,45.317831667,-75.757605,6.636,69.265
Georges Home,Dilithium5,120.445,45.315428333,-75.758526667,2.598,319.434
Georges Home,Dilithium5,31.226,45.317358333,-75.756813333,12.902,150.312
Georges Home,Dilithium5,104.153,45.316726667,-75.75806,2.907,174.442
Georges Home,Dilithium5,117.495,45.317441667,-75.757768333,3.457,100.473
Georges Home,Dilithium5,28.348,45.31642,-75.758175,3.344,208.193
Georges Home,Dilithium5,98.37,45.315355,-75.758456667,2.593,327.173
Georges Home,Dilithium5,23.395,45.317065,-75.75793,3.457,138.116
Georges Home,Dilithium5,58.904,45.318015,-75.757188333,3.977,85.036
Georges Home,Dilithium5,119.028,45.316156667,-75.758281667,2.674,237.54
Georges Home,Dilithium5,25.983,45.317215,-75.757868333,3.457,122.597
Georges Home,Dilithium5,25.886,45.317525,-75.756748333,7.84,142.2
Georges Home,Dilithium5,121.014,45.315735,-75.75845,3.076,284.997
Georges Home,Dilithium5,19.03,45.317125,-75.757906667,3.457,131.835
Georges Home,Dilithium5,97.11,45.31525,-75.758133333,3.004,338.255
Georges Home,Dilithium5,27.184,45.31804,-75.757363333,6.595,71.284
Georges Home,Dilithium5,110.481,45.316861667,-75.756985,3.123,185.386
Georges Home,Dilithium5,39.11,45.317703333,-75.75766,7.735,77.984
Georges Home,Dilithium5,106.667,45.316511667,-75.758145,2.572,198.042
Georges Home,Dilithium5,77.782,45.316286667,-75.757228333,3.606,235.624
Georges Home,Dilithium5,35.739,45.316091667,-75.758315,8.661,244.845
Georges Home,Dilithium5,109.935,45.317675,-75.75667,2.925,138.154
Georges Home,Dilithium5,110.166,45.317405,-75.756781667,3.154,148.621
Georges Home,Dilithium5,33.006,45.316583333,-75.757103333,3.457,208.538
Georges Home,Dilithium5,261.802,45.315258333,-75.75805,2.8,337.491
Georges Home,Dilithium5,44.607,45.318021667,-75.757201667,3.169,83.794
Georges Home,Dilithium5,38.944,45.31659,-75.758108333,8.025,189.424
Georges Home,Dilithium5,108.648,45.315678333,-75.758473333,3.457,291.409
Georges Home,Dilithium5,26.875,45.316386667,-75.757206667,8.343,225.714
Georges Home,Dilithium5,41.924,45.315728333,-75.757466667,13.046,290.776
Georges Home,Dilithium5,48.462,45.315256667,-75.758171667,3.154,337.482
Georges Home,Dilithium5,45.319,45.317686667,-75.757663333,7.128,79.409
Georges Home,Dilithium5,111.115,45.315791667,-75.758426667,3.066,278.591
Georges Home,Dilithium5,34.963,45.317966667,-75.757536667,0.614,63.333
Georges Home,Dilithium5,27.407,45.31763,-75.756701667,3.262,138.6
Georges Home,Dilithium5,52.325,45.315456667,-75.758545,2.791,316.416
Georges Home,Dilithium5,116.899,45.316888333,-75.756975,3.19,183.258
Georges Home,Dilithium5,51.907,45.315935,-75.758378333,14.221,262.465
Georges Home,Dilithium5,36.749,45.31787,-75.757585,6.344,67.284
Georges Home,Dilithium5,38.141,45.317875,-75.757603333,2.532,65.871
Georges Home,Dilithium5,30.108,45.316528333,-75.757148333,8.091,212.732
Georges Home,Dilithium5,37.307,45.31799,-75.756836667,9.189,111.98
Georges Home,Dilithium5,118.061,45.316653333,-75.757061667,2.854,202.888
Georges Home,Dilithium5,104.179,45.316628333,-75.75707,2.854,205.105
Georges Home,Dilithium5,32.773,45.315953333,-75.758361667,3.279,260.363
Georges Home,Dilithium5,116.489,45.316725,-75.757038333,2.824,196.604
Georges Home,Dilithium5,27.134,45.317026667,-75.756938333,3.812,171.985
Georges Home,Dilithium5,101.439,45.31802,-75.757505,1.188,62.288
Georges Home,Dilithium5,34.015,45.315203333,-75.75787,3.057,344.368
Georges Home,Dilithium5,31.2,45.316766667,-75.757048333,7.735,192.142
Georges Home,Dilithium5,118.478,45.317986667,-75.75751,0.434,63.844
Georges Home,Dilithium5,31.352,45.315585,-75.757533333,11.762,305.472
Georges Home,Dilithium5,114.936,45.31791,-75.757568333,3.056,65.24
Georges Home,Dilithium5,126.753,45.317741667,-75.757643333,3.19,75.187
Georges Home,Dilithium5,116.196,45.316971667,-75.75694,3.279,176.95
Georges Home,Dilithium5,34.656,45.316943333,-75.756985,8.447,177.658
Georges Home,Dilithium5,29.856,45.316243333,-75.758248333,3.416,227.853
Georges Home,Dilithium5,36.927,45.317575,-75.757715,3.066,88.37
Georges Home,Dilithium5,108.212,45.316676667,-75.757053333,2.674,200.853
Georges Home,Dilithium5,33.863,45.31686,-75.757008333,14.61,184.613
Georges Home,Dilithium5,40.837,45.317333333,-75.757823333,10.253,110.663
Georges Home,Dilithium5,35.183,45.317766667,-75.756633333,2.464,135.97
Georges Home,Dilithium5,29.538,45.316021667,-75.758341667,8.056,252.704
Georges Home,Dilithium5,40.064,45.31553,-75.75755,7.897,311.281
Georges Home,Dilithium5,30.902,45.316833333,-75.757021667,7.804,186.657
Georges Home,Dilithium5,123.6,45.315263333,-75.758085,2.897,336.852
Georges Home,Dilithium5,114.423,45.315408333,-75.75851,2.685,321.548
Georges Home,Dilithium5,111.158,45.316066667,-75.758311667,2.531,247.612
Georges Home,Dilithium5,70.843,45.315255,-75.758015,8.99,337.967
Georges Home,Dilithium5,110.555,45.31638,-75.758196667,2.357,212.63
Georges Home,Dilithium5,30.639,45.315303333,-75.758326667,3.298,332.441
Georges Home,Dilithium5,31.65,45.315585,-75.757533333,11.745,305.472
Georges Home,Dilithium5,105.772,45.315651667,-75.757478333,2.953,298.959
Georges Home,Dilithium5,39.121,45.31589,-75.75838,12.306,267.466
Georges Home,Dilithium5,110.077,45.31739,-75.75779,2.887,105.37
Georges Home,Dilithium5,105.653,45.316851667,-75.758005,2.824,160.928
Georges Home,Dilithium5,26.726,45.317888333,-75.757593333,4.928,65.4
Georges Home,Dilithium5,20.919,45.317851667,-75.756631667,2.469,132.301
Georges Home,Dilithium5,141.579,45.318,-75.756926667,8.514,104.922
Georges Home,Dilithium5,103.608,45.315708333,-75.758461667,3.102,288.018
Georges Home,Dilithium5,23.582,45.317918333,-75.757583333,2.732,63.744
Georges Home,Dilithium5,103.081,45.316676667,-75.757053333,2.674,200.853
Georges Home,Dilithium5,116.604,45.31716,-75.756878333,2.674,163.03
Georges Home,Dilithium5,32.881,45.317411667,-75.756786667,3.287,147.836
Georges Home,Dilithium5,66.184,45.315473333,-75.758543333,7.228,314.559
Georges Home,Dilithium5,29.859,45.31525,-75.758133333,3.004,338.255
Georges Home,Dilithium5,32.349,45.316588333,-75.758105,14.293,189.619
Georges Home,Dilithium5,42.024,45.316615,-75.75711,14.508,205.118
Georges Home,Dilithium5,30.83,45.317783333,-75.757636667,7.022,71.782
Georges Home,Dilithium5,106.419,45.317115,-75.7579,3.241,133.021
Georges Home,Dilithium5,28.103,45.317113333,-75.756903333,14.646,165.861
Georges Home,Dilithium5,114.964,45.317335,-75.757813333,3.277,110.696
Georges Home,Dilithium5,32.277,45.317736667,-75.756663333,3.066,135.342
Georges Home,Dilithium5,32.484,45.316663333,-75.757068333,3.123,201.66
Georges Home,Dilithium5,41.318,45.315731667,-75.757453333,3.503,290.621
Georges Home,Dilithium5,71.123,45.315368333,-75.758485,2.763,325.84
Georges Home,Dilithium5,34.295,45.316233333,-75.757268333,15.114,240.271
Georges Home,Dilithium5,21.687,45.316593333,-75.758113333,3.279,189.039
Georges Home,Dilithium5,25.04,45.317966667,-75.757536667,0.0,63.333
Georges Home,Dilithium5,106.678,45.316835,-75.756996667,3.245,187.474
Georges Home,Dilithium5,131.534,45.315891667,-75.758385,2.732,267.303
Georges Home,Dilithium5,44.221,45.31551,-75.758535,3.184,310.443
Georges Home,Dilithium5,34.816,45.316615,-75.75711,14.508,205.118
Georges Home,Dilithium5,113.496,45.315235,-75.757735,2.248,341.822
Georges Home,Dilithium5,29.94,45.316921667,-75.757985,3.472,153.348
Georges Home,Dilithium5,33.343,45.317095,-75.75691,3.833,167.16
Georges Home,Dilithium5,107.477,45.31725,-75.757846667,3.457,119.179
Georges Home,Dilithium5,38.487,45.315975,-75.757373333,8.128,265.644
Georges Home,Dilithium5,42.529,45.317561667,-75.757721667,7.421,89.491
Georges Home,Dilithium5,26.966,45.316125,-75.758291667,3.328,241.081
Georges Home,Dilithium5,119.244,45.316603333,-75.757078333,2.814,207.337
Georges Home,Dilithium5,28.562,45.315953333,-75.758361667,3.215,260.363
Georges Home,Dilithium5,30.963,45.31642,-75.758175,3.344,208.193
Georges Home,Dilithium5,26.325,45.31528,-75.758246667,3.394,334.903
Georges Home,Dilithium5,116.378,45.31536,-75.757618333,3.017,329.151
Georges Home,Dilithium5,27.582,45.315833333,-75.757431667,8.269,279.922
Georges Home,Dilithium5,45.926,45.315228333,-75.758025,2.843,340.896
Georges Home,Dilithium5,54.687,45.317155,-75.757895,3.334,128.719
Georges Home,Dilithium5,43.035,45.31567,-75.757476667,3.395,296.983
Georges Home,Dilithium5,29.83,45.31781,-75.75761,7.161,70.811
Georges Home,Dilithium5,29.768,45.3173,-75.757831667,3.164,114.072
Georges Home,Dilithium5,28.882,45.317943333,-75.757571667,2.709,62.679
Georges Home,Dilithium5,39.558,45.318051667,-75.757425,6.034,66.334
Georges Home,Dilithium5,35.977,45.317115,-75.757915,8.52,132.819
Georges Home,Dilithium5,30.787,45.317326667,-75.757821667,3.236,111.412
Georges Home,Dilithium5,52.871,45.315363333,-75.757613333,3.19,328.839
Georges Home,Dilithium5,25.363,45.31777,-75.757631667,7.357,73.195
Georges Home,Dilithium5,36.495,45.317353333,-75.756806667,13.736,151.073
Georges Home,Dilithium5,120.365,45.315843333,-75.758405,2.819,272.755
Georges Home,Dilithium5,310.607,45.3175,-75.757745,3.287,95.061
Georges Home,Dilithium5,32.714,45.317253333,-75.756855,8.091,156.383
Georges Home,Dilithium5,36.563,45.316245,-75.757266667,7.974,239.076
Georges Home,Dilithium5,104.86,45.317245,-75.756846667,2.567,157.508
Georges Home,Dilithium5,38.287,45.317976667,-75.756933333,6.791,105.263
Georges Home,Dilithium5,26.728,45.316711667,-75.758053333,13.901,176.138
Georges Home,Dilithium5,33.407,45.317721667,-75.756668333,7.408,135.765
Georges Home,Dilithium5,34.272,45.315306667,-75.758318333,6.742,332.051
Georges Home,Dilithium5,262.421,45.315293333,-75.75766,2.29,336.065
Georges Home,Dilithium5,56.394,45.317113333,-75.756911667,8.091,165.462
Georges Home,Dilithium5,29.652,45.317786667,-75.75665,2.809,133.842
Georges Home,Dilithium5,31.618,45.31659,-75.758108333,8.025,189.424
Georges Home,Dilithium5,117.248,45.315981667,-75.757336667,3.133,265.642
Georges Home,Dilithium5,108.454,45.315598333,-75.758508333,2.824,300.486
Georges Home,Dilithium5,31.419,45.315588333,-75.75851,12.722,301.605
Georges Home,Dilithium5,121.857,45.317988333,-75.757503333,0.131,64.189
Georges Home,Dilithium5,121.302,45.317858333,-75.757591667,3.102,67.829
Georges Home,Dilithium5,111.902,45.317723333,-75.75665,2.709,136.952
Georges Home,Dilithium5,44.707,45.317966667,-75.757536667,0.0,63.333
Georges Home,Dilithium5,103.538,45.315735,-75.75845,3.076,284.997
Georges Home,Dilithium5,120.555,45.316081667,-75.757291667,2.925,255.868
Georges Home,Dilithium5,112.695,45.317088333,-75.757913333,3.133,135.763
Georges Home,Dilithium5,120.785,45.31799,-75.7575,0.261,64.314
Georges Home,Dilithium5,27.395,45.315268333,-75.758208333,3.274,336.18
Georges Home,Dilithium5,192.249,45.318025,-75.757193333,6.873,84.272
Georges Home,Dilithium5,32.173,45.316863333,-75.757998333,7.758,159.688
Georges Home,Dilithium5,25.503,45.317578333,-75.756723333,12.439,140.333
Georges Home,Dilithium5,26.405,45.315291667,-75.758378333,11.39,333.883
Georges Home,Dilithium5,25.032,45.317601667,-75.757706667,2.943,85.994
Georges Home,Dilithium5,34.543,45.315611667,-75.758505,7.843,298.988
Georges Home,Dilithium5,44.997,45.31796,-75.756883333,2.896,109.578
Georges Home,Dilithium5,110.637,45.316778333,-75.758036667,2.984,168.839
Georges Home,Dilithium5,122.279,45.316806667,-75.757006667,3.279,189.815
Georges Home,Dilithium5,105.466,45.317308333,-75.757825,3.282,113.31
Georges Home,Dilithium5,113.478,45.315941667,-75.758366667,2.357,261.678
Georges Home,Dilithium5,107.264,45.315761667,-75.75746,8.216,287.25
Georges Home,Dilithium5,32.212,45.315586667,-75.757511667,2.922,305.585
Georges Home,Dilithium5,137.344,45.317988333,-75.757503333,0.087,64.189
Georges Home,Dilithium5,25.535,45.318,-75.756926667,8.259,104.922
Georges Home,Dilithium5,170.12,45.315816667,-75.757441667,14.43,281.565
Georges Home,Dilithium5,32.745,45.31701,-75.75795,3.133,143.94
Georges Home,Dilithium5,36.074,45.316993333,-75.756953333,3.849,174.369
Georges Home,Dilithium5,27.927,45.31746,-75.756766667,8.128,145.539
Georges Home,Dilithium5,121.95,45.317988333,-75.757503333,0.0,64.189
Georges Home,Dilithium5,43.472,45.317326667,-75.757821667,3.318,111.412
Georges Home,Dilithium5,104.089,45.316231667,-75.757226667,3.279,241.459
Georges Home,Dilithium5,109.22,45.316603333,-75.758108333,2.709,187.943
Georges Home,Dilithium5,35.072,45.316233333,-75.757268333,15.114,240.271
Georges Home,Dilithium5,35.928,45.316385,-75.758196667,8.221,212.075
Georges Home,Dilithium5,47.263,45.317521667,-75.756743333,3.107,142.736
Georges Home,Dilithium5,123.732,45.317991667,-75.757488333,0.844,64.999
Georges Home,Dilithium5,37.584,45.31673,-75.757068333,7.825,195.032
Georges Home,Dilithium5,110.964,45.317431667,-75.75677,3.066,147.364
Georges Home,Dilithium5,33.312,45.317908333,-75.756678333,2.382,126.647
Georges Home,Dilithium5,104.334,45.3177,-75.75666,2.814,137.481
Georges Home,Dilithium5,37.614,45.315586667,-75.757511667,2.922,305.585
Georges Home,Dilithium5,36.735,45.316898333,-75.758,8.235,155.804
Georges Home,Dilithium5,34.286,45.317951667,-75.757565,2.228,62.523
Georges Home,Dilithium5,115.633,45.315678333,-75.758473333,3.457,291.409
Georges Home,Dilithium5,108.115,45.316851667,-75.758005,2.709,160.928
Georges Home,Dilithium5,95.473,45.315513333,-75.75755,10.953,313.108
Georges Home,Dilithium5,155.736,45.317188333,-75.757883333,8.483,125.258
Georges Home,Dilithium5,31.592,45.31763,-75.756701667,3.262,138.6
Georges Home,Dilithium5,40.48,45.31696,-75.756966667,3.668,176.877
Georges Home,Dilithium5,37.293,45.317601667,-75.756711667,3.174,139.644
Georges Home,Dilithium5,113.355,45.3169,-75.757985,2.887,155.742
Georges Home,Dilithium5,124.821,45.31728,-75.757835,3.272,116.16
Georges Home,Dilithium5,115.481,45.316476667,-75.757133333,2.845,218.485
Georges Home,Dilithium5,33.223,45.317731667,-75.756656667,7.547,136.061
Georges Home,Dilithium5,109.599,45.316031667,-75.757315,2.925,260.718
Georges Home,Dilithium5,39.928,45.315273333,-75.758126667,9.142,335.671
Georges Home,Dilithium5,91.132,45.316493333,-75.757143333,3.279,216.473
Georges Home,Dilithium5,110.641,45.316626667,-75.758098333,2.675,185.383
Georges Home,Dilithium5,110.367,45.316925,-75.757975,2.876,153.068
Georges Home,Dilithium5,206.848,45.31632,-75.757195,3.425,232.991
Georges Home,Dilithium5,28.237,45.316178333,-75.757293333,7.699,245.528
Georges Home,Dilithium5,41.593,45.315538333,-75.758536667,7.273,307.317
Georges Home,Dilithium5,165.949,45.31522,-75.757988333,3.128,341.948
Georges Home,Dilithium5,30.563,45.316195,-75.757263333,3.395,244.451
Georges Home,Dilithium5,45.952,45.315915,-75.75737,3.494,272.178
Georges Home,Dilithium5,34.763,45.317573333,-75.756723333,2.887,140.649
Georges Home,Dilithium5,34.834,45.316826667,-75.758018333,3.524,163.601
Georges Home,Dilithium5,197.143,45.31675,-75.75703,2.937,194.453
Georges Home,Dilithium5,28.067,45.316676667,-75.758086667,8.54,179.874
Georges Home,Dilithium5,33.339,45.317786667,-75.75665,2.809,133.842
Georges Home,Dilithium5,29.489,45.317966667,-75.757555,0.185,62.16
Georges Home,Dilithium5,72.472,45.317073333,-75.757913333,14.333,137.408
Georges Home,Dilithium5,253.384,45.318005,-75.757028333,6.477,97.191
Georges Home,Dilithium5,43.62,45.315481667,-75.758541667,3.192,313.625
Georges Home,Dilithium5,102.124,45.318006667,-75.757138333,3.862,89.027
Georges Home,Dilithium5,35.22,45.317898333,-75.756693333,2.571,125.923
Georges Home,Dilithium5,22.789,45.318051667,-75.757271667,8.623,77.481
Georges Home,Dilithium5,29.003,45.31806,-75.757346667,6.168,71.653
Georges Home,Dilithium5,26.582,45.31551,-75.758535,3.279,310.443
Georges Home,Dilithium5,29.575,45.315536667,-75.757528333,3.133,310.832
Georges Home,Dilithium5,101.631,45.317625,-75.756691667,2.984,139.559
Georges Home,Dilithium5,92.849,45.31522,-75.757906667,6.801,342.317
Georges Home,Dilithium5,37.367,45.317966667,-75.757555,0.0,62.16
Georges Home,Dilithium5,29.574,45.315785,-75.758423333,12.208,279.314
Georges Home,Dilithium5,28.37,45.317005,-75.756965,14.204,172.782
